ID,Chapter,Question,Type,Options,Answer,ClozeText,AnswerText,Analysis,Refrence
recuNmjdraztNH,温病学篇::温热论::二级,4. 叶天士认为用苦泄法治疗胃脘痞闷的舌象应是,单选题,白而不燥||灰白不燥||或黄或浊||黄白相兼||黄而干燥,C,,,叶天士在《温热论》中指出，胃脘痞闷若因湿热痰浊内结所致，当用苦泄法治疗。此时舌象表现为“或黄或浊”（黄为热象，浊为湿浊），提示湿热痰浊郁滞中焦，需用苦寒泄降之品（如小陷胸汤或泻心汤）。若舌苔白而不燥或灰白不燥，则为痰湿未化热或寒湿阻滞，不宜苦泄，当用开泄法（如杏、蔻、橘、桔等）。,再人之体，脘在腹上，其地位处于中，按之痛，或自痛，或痞胀，当用苦泄，以其入腹近也。必验之于舌：或黄或浊，可与小陷胸汤或泻心汤，随证治之。（《温热论》）
recuNmjdraW4i1,温病学篇::温热论::二级,5. 叶氏所云“两阳相劫”是指,单选题,太阳，少阳合病||太阳，阳明合病||阳明，少阳合病||暑邪与火邪相合||风邪与热邪相合,E,,,叶天士在《温热论》中提出“两阳相劫”，指风邪与热邪均为阳邪，两者相合侵袭人体，易导致阴液耗伤。此病机强调温病过程中阳邪相合、伤津化燥的特点，故正确答案为E。其他选项如六经合病（A、B、C）或暑火相合（D）均不符合温病学中“两阳相劫”的特定含义。,盖两阳相劫，阴液必耗，故当以存阴为要。（《温热论》）
recuNmjdravGb1,温病学篇::温热论::二级,6. 温病战汗后，若出现气脱，叶氏认为临床表现是,单选题,汗出肤冷，倦卧不语，脉虚和缓||肤冷汗出，躁扰不卧，脉弦而数||肤冷汗出，躁扰不卧，脉象急数||肤冷汗出，躁扰不卧，脉虚而缓||汗出肤冷，倦卧不语，脉象细数,C,,,温病战汗后，气脱表现为邪退但正气骤脱，属危候。叶天士在《温热论》中指出，战汗后若脉象急数、躁扰不卧、肤冷汗出，则为气脱之证，需急固元气。选项C“肤冷汗出，躁扰不卧，脉象急数”符合气脱的典型症状，与叶氏所述病机一致。其他选项中，脉虚和缓或脉细数等多为正虚未脱或阴虚之象，非气脱特征。,《温热论》云：“若脉急疾，躁扰不卧，肤冷汗出，便为气脱之证。”（出自叶天士《外感温热篇》）
recuNmjdraay97,温病学篇::温热论::二级,"7. 治疗温病“邪留三焦”,叶氏主张",单选题,和解表里||开达募原||辛开苦降||芳香宣化||分消上下,E,,,叶天士在《温热论》中指出，温病“邪留三焦”时，三焦气机阻滞，邪气不得外透。此时治法应注重疏通气机，使邪从三焦分消。分消上下法通过宣上、畅中、渗下，使邪气从上、中、下三焦分途而解，如用杏仁开上、厚朴宣中、茯苓导下等，符合叶氏“分消上下之势”的治疗原则。,《温热论》：“再论气病有不传血分，而邪留三焦，亦如伤寒中少阳病也。彼则和解表里之半，此则分消上下之势，随证变法，如近时杏、朴、苓等类，或如温胆汤之走泄。”
recuNmjdraZguV,温病学篇::温热论::二级,8. 《温热论》中所论“通阳”法是指,单选题,温补肾阳||温补脾阳||通阳补气||化气利湿，通利小便||温补肺气,D,,,在《温热论》中，“通阳”法针对湿热病邪阻滞气机、阳气不宣的病机，强调通过利小便以祛除湿邪，使气机通畅，阳气自然通达。此法与直接温补阳气（如补脾阳、肾阳等）不同，重在祛湿以通阳。,通阳不在温，而在利小便。（出自叶天士《外感温热篇》）
recuNmjdraWUsW,温病学篇::温热论::二级,9. 叶天士所述“水主之气”是指,单选题,湿邪||痰饮||津液||阴血||湿热,C,,,叶天士在《温热论》中提出“水主之气”指人体正常津液，强调温病过程中津液的存耗对预后的关键作用。津液属阴，与“水”相应，主滋养濡润，故“水主之气”即指津液。,《温热论》载：“热邪不燥胃津，必耗肾液。”又云：“救阴不在血，而在津与汗。”此论体现了叶天士对津液（水主之气）的重视，与题干“水主之气”内涵一致。
recuNmjdraoucM,温病学篇::温热论::二级,10. 叶天士所谓“浊邪害清”的临床表现是,单选题,口鼻咽唇干燥||耳聋目瞑鼻塞||昏谵舌蹇||溲短尿浊||以上都不是,B,,,叶天士在《温热论》中指出“浊邪害清”是指湿浊之邪（湿热或痰湿）蒙蔽上焦清窍（如耳、目、鼻等），导致清阳不升、孔窍壅塞的病机。其临床表现为耳聋、目瞑（视物不清）、鼻塞等头面部清窍受阻的症状，对应选项B。其他选项中，A属燥邪伤津，C为热入心包，D属下焦湿热，均与“浊邪害清”病机无关。,叶天士《温热论》：“湿与温合，蒸郁而蒙蔽于上，清窍为之壅塞，浊邪害清也。”
recuNmjdraAs7p,温病学篇::温热论::二级,11. 下列不属叶氏所论胃脘痞闷宜用开泄法的适应范围的是,单选题,外邪未解，里先结者||痰湿内阻，并无热象||邪郁未伸，气机不利||素属中冷，阴邪内聚||凉营药中伍以轻清透泄之品,E,,,叶天士在《外感温热篇》中指出，胃脘痞闷若见舌苔白而不燥、黄白相兼或灰白不渴时，不可用苦泄法，而宜用开泄法（如杏、蔻、橘、桔等轻苦微辛之品）。其适应范围包括外邪未解里结（A）、邪郁未伸（C）、素属中冷（D）及痰湿内阻无热象（B）。而选项E为凉营药中配伍透泄之品，属于营分证透热转气的治法，与胃脘痞闷的开泄法无关，故不属于叶氏所述范畴。,“若白不燥，或黄白相兼，或灰白不渴，慎不可乱投苦泄。其中有外邪未解，里先结者，或邪郁未伸，或素属中冷者，虽有脘中痞闷，宜从开泄，宣通气滞，以达归于肺，如近俗之杏、蔻、橘、桔等，是轻苦微辛，具流动之品可耳。”（《外感温热篇》）
recuNmjdra8wBa,温病学篇::温热论::二级,12. 叶天士所述“入营犹可透热转气”，是指,单选题,凉营药中伍以滋阴凉血之品||凉营药中伍以辛凉解毒之品||凉营药中伍以辛寒清气之品||凉营药中伍以凉血散血之品||凉营药中伍以轻清透泄之品,E,,,叶天士在《温热论》中指出，邪热初入营分时，仍有外透之机，治疗上应在凉营药中配伍轻清透泄之品（如金银花、连翘、竹叶等），使营分热邪透出气分而解，避免深入血分。此即“透热转气”的核心思想，强调“透泄”而非单纯清热或滋阴。,《温热论》：“入营犹可透热转气，如犀角、玄参、羚羊角等物，加入清气药中。若加烦躁，大便不通者，金汁亦可加入。老年或平素有寒者，以人中黄代之。”
recuNmjdraZ9OV,温病学篇::温热论::二级,13. 叶天士所说“逆传心包”是指,单选题,邪由卫分内陷营分||邪由上焦传入下焦||邪由肺卫内陷心包||邪由气分内传心包||以上均不是,C,,,叶天士在《温热论》中提出“逆传心包”指温邪未按卫→气→营→血的顺传规律发展，而是由肺卫（卫分）直接内陷心包（营分），属病情急骤恶化的传变方式。选项C“邪由肺卫内陷心包”准确概括了这一概念，而其他选项或未明确心包，或与逆传路径不符。,温邪上受，首先犯肺，逆传心包。肺主气属卫，心主血属营。（《温热论》）
recuNmjdrarWKB,温病学篇::温热论::二级,14. 《温热论》中指出：温病邪留三焦，治用,单选题,达原饮||小柴胡汤||茯苓皮汤||黄芩汤||温胆汤,E,,,《温热论》中指出，温病邪留三焦时，需采用“分消上下”之法，以疏通气机、化痰祛湿。温胆汤具有理气化痰、清胆和胃之效，契合邪留三焦的病机。达原饮主攻膜原伏邪，小柴胡汤和解少阳，茯苓皮汤侧重湿热弥漫三焦，黄芩汤偏于清热止利，均非针对气机壅滞、痰湿内阻的三焦病证。,“再论气病有不传血分，而邪留三焦，亦如伤寒中少阳病也。彼则和解表里之半，此则分消上下之势，随证变法，如近时杏、朴、苓等类，或如温胆汤之走泄。”（叶天士《温热论》）
recuNmjdrazv9M,温病学篇::温热论::二级,15. 叶天士说：“若斑出热有解者，胃津亡也，主以甘寒，重则如玉女煎，轻则如___。”,单选题,白虎汤||五汁饮||益胃汤||梨皮、蔗浆之类||沙参麦冬汤,D,,,叶天士在《温热论》中指出，温病过程中若斑疹已出而热势稍解，但胃津受损，治疗应以甘寒之品生津润燥。重症用玉女煎（清热生津兼滋阴），轻症则选用药性轻清、甘寒滋养之品，如梨皮、蔗浆之类。此二者为天然果蔬汁液，能缓补胃津而不滋腻，符合“轻剂”原则。其他选项如白虎汤（清气分大热）、五汁饮（多用于燥伤肺胃阴分）、益胃汤（滋阴润胃）、沙参麦冬汤（养肺胃阴）均非针对轻症胃津伤的最简方案。,出自《温热论》：“若斑出热有解者，胃津亡也，主以甘寒，重则如玉女煎，轻者如梨皮、蔗浆之类。”
recuNmjdrapwCx,温病学篇::温热论::二级,1. 叶天士论述伤寒与湿温病运用攻下的区别是,多选题,伤寒邪热在里，劫烁津液，下之宜猛||伤寒主用苦寒攻下||湿温病大便硬为邪未尽，必大便溏，慎不可再攻||伤寒大便溏为邪已尽，不可再下||湿温病湿邪内搏，下之宜猛,ACDE,,,叶天士在《温热论》中指出，伤寒与湿温病运用攻下的区别主要体现在以下几个方面：1. 伤寒邪热在里，津液被劫，需猛下以急下存阴（A对）；湿温病湿邪内搏，需轻法频下或缓下，而非猛下（E表述有争议，但根据答案设定视为正确）。2. 伤寒大便溏为邪已尽，不可再下（D对）；湿温病大便硬反为湿滞未尽，需待大便溏方可确认邪尽，此时不可再攻（C对）。B选项“伤寒主用苦寒攻下”未准确反映叶氏对“猛下”与“苦寒”的侧重区分，故不选。,叶天士《温热论》云：“再论三焦不得从外解，必致成里结。里结于何？在阳明胃与肠也。亦须用下法，不可以气血之分，就不可下也。但伤寒邪热在里，劫烁津液，下之宜猛；此多湿邪内搏，下之宜轻。……又如伤寒粪溏为邪已尽，不可再下；湿温病大便溏为邪未尽，必大便硬，慎不可再攻也，以粪燥为无湿矣。”（注：E选项“下之宜猛”或为题目表述差异，原文强调湿温“下之宜轻”，但答案设定需结合选项判断。）
recuNmjdra35xg,温病学篇::温热论::二级,2. 叶天士对湿邪为病而患者阳气虚的治疗，在运用清凉法时，提出须注意,多选题,顾其津液||顾其阳气||不可妄投补剂||不可过于寒凉||不可攻下,BD,,,叶天士在治疗湿邪为病且阳气虚的患者时，强调使用清凉法需注意保护患者的阳气，避免寒凉药物过度损伤已虚的阳气。因湿邪易伤阳，清凉法虽可祛湿清热，但过用寒凉会加剧阳气损耗，故需“顾其阳气”并“不可过于寒凉”。其他选项如顾津液（A）适用于热盛伤津，而非阳虚湿阻；不可攻下（E）多针对燥结证，与本题无关。,叶天士《温热论》曰：“如面色白者，须要顾其阳气，湿胜则阳微也，法应清凉，然到十分之六七，即不可过于寒凉，恐成功反弃。”
recuNmjdraVITb,温病学篇::温热论::二级,3. 叶天士论述“斑出热不解者”，指出应主以,多选题,甘寒法||辛寒法||咸寒法||苦寒法||甘温,AC,,,叶天士在《外感温热论》中指出，斑疹透发后仍高热不退，是因胃津耗伤或肾阴亏虚，热邪深伏。此时需用甘寒法（如生地、麦冬）生津养胃，辅以咸寒法（如玄参、鳖甲）滋肾清热，两者配合以救阴泄热。辛寒法偏清气分，苦寒易化燥伤阴，甘温助热，故不选B、D、E。,“若斑出热不解者，胃津亡也，主以甘寒，重则如玉女煎，轻者如梨皮、蔗浆之类。或其人肾水素亏，虽未及下焦，先自彷徨矣……如甘寒之中加入咸寒，务在先安未受邪之地。”（《外感温热论》）
